id,name,age,address,zip_code,phone,email,pan_prefix,account_age_months,address_history_count,shared_phone_count,shared_email_count,payment_smoothness,age_address_mismatch,ring_id,is_fraud
ed94f3e3-6b24-4833-9eb2-151d09e8eee8,Dalbir Mammen,28,"680 Agarwal Chowk, Aligarh, 688589",688589,9834527346,deepa423@outlook.com,JMMIM,120,1,1,169,1.1554,0.25,0,0
8ec973d2-76b6-4682-ab7c-5b0de0c74634,Yashoda Amble,32,"24 Ratta Nagar, Hyderabad, 897292",897292,8014374830,amol636@yahoo.com,XOZCR,38,1,1,181,1.3997,0.1667,0,0
c0532a83-cdf5-413f-b896-a77b482599a4,Ayushman Baria,58,"474 Radhakrishnan Ganj, Ulhasnagar, 394901",394901,9546926329,naveen760@outlook.com,LXEOK,74,4,1,169,2.3805,0.4,0,0
b282a4c8-6c46-461b-bbd7-2c1b0a3fb9b4,Matthew Pradhan,63,"141 Singhal Nagar, Kharagpur, 812047",812047,7779010432,anusha571@rediffmail.com,NCHHB,54,2,1,158,1.2236,0.1667,0,0
1614e352-77b9-47b9-9e71-efa624a82697,Deepa Shankar,62,"484 Dutt Nagar, Jamshedpur, 174879",174879,8059625719,dalaja475@outlook.com,APDYD,84,1,1,169,2.2386,0.0833,0,0
4376070b-0ba6-4013-ac39-f0911485bc65,Riya Ray,59,"775 Nayak, Sultan Pur Majra, 782657",782657,9784271147,ijaya519@yahoo.com,QDCBB,87,3,1,181,1.7918,0.3,0,0
6e3aab11-c66c-4ade-b797-a693dd5c4a5f,Kritika Kant,36,"651 Bajaj, Darbhanga, 522949",522949,8364538044,widisha782@yahoo.com,BBITQ,32,2,1,181,2.0989,0.3333,0,0
12f02937-35ac-4130-9b8d-52b5793ccb92,Hritik Sangha,24,"735 Bath Path, New Delhi, 110222",110222,9876540507,krisha843@fraudmail.in,AAAPF,4,2,12,18,0.133,0.9167,1,1
a24d2501-3ce0-4807-b3ba-c084992ed989,Deepa Palla,39,"301 Amble Road, Tirupati, 886353",886353,8375137651,gautam370@rediffmail.com,NXQPL,36,3,1,158,1.2215,0.5,0,0
d4eb1f48-bb57-4b3f-9a87-728abd0c4d82,Jhalak Sahni,33,"626 Tella Road, Haridwar, 281998",281998,9950145561,tara786@outlook.com,VBMDW,32,2,1,169,1.0243,0.3333,0,0
e2c46983-f0c4-4b88-89eb-99e74825d855,Waida Choudhry,66,"639 Bansal Chowk, Bally, 534278",534278,9653269097,aadhya877@yahoo.com,SHYOA,89,4,1,181,0.3833,0.3333,0,0
16c7c242-efa7-4d31-bc26-a475c2c0d15a,Radha Kar,28,"969 Dayal Road, Nandyal, 408908",408908,9007661771,imaran930@gmail.com,IDDQP,69,1,1,172,1.8667,0.25,0,0
7e262f06-32d9-40ab-aa32-e032e632c0a0,Aarini Modi,49,"158 Oza Street, Kota, 441670",441670,8143776936,mason450@yahoo.com,HPEEI,63,4,1,181,1.1291,0.5,0,0
5ab26a9a-0a5c-47a2-b6dd-6c2819c11ea2,Dhriti Dua,60,"6 Kadakia Chowk, Anantapur, 490489",490489,8652809242,brijesh525@outlook.com,YWDIN,102,1,1,169,0.612,0.0833,0,0
e35cfb16-7a78-42f0-99db-38f07c8fe1f8,Sneha Venkataraman,23,"179 Vohra Ganj, Sasaram, 841348",841348,7893595382,tanish683@rediffmail.com,TVZVX,94,1,1,158,2.412,0.25,0,0
5e4dcb0e-e0ed-4298-a61e-3032884bdf73,Anya Dua,48,"486 Kakar Zila, Nagpur, 855567",855567,6431038569,vanya361@hotmail.com,MRNOL,99,2,1,169,1.548,0.25,0,0
141d0fdd-0154-4fd1-a976-1ed22526972f,Xavier Prabhakar,39,"386 Pandit Path, Bangalore, 560568",560568,6341162959,anmol859@mailbox99.co,CCCRY,17,2,11,17,0.0232,0.4792,3,1
347b398d-9b13-4b1b-88db-3577c62d7b3b,Zehaan Gopal,55,"444 Menon Zila, Khora , 779375",779375,9289002877,nidhi900@yahoo.com,BMGZB,100,1,1,181,0.79,0.1,0,0
b597c809-ea6a-4bd5-8fe2-91a938be7325,Faris Master,22,"575 Balan Road, Bhatpara, 577515",577515,6971112125,ojasvi615@gmail.com,TUFJC,51,1,1,172,1.8934,0.25,0,0
9de2203b-d771-4c06-ba3d-f84debc23fde,Omisha Varughese,36,"604 Som Circle, Khammam, 657361",657361,7242102499,sachi953@hotmail.com,LMHKH,45,3,1,169,1.488,0.5,0,0
7a8b5e94-e272-4737-8036-2be4b65b9448,Anusha Rao,52,"411 Sood Nagar, Agra, 744719",744719,6229413186,nidra630@rediffmail.com,UFNLL,26,1,1,158,2.1924,0.1,0,0
07d7b9d7-4b82-4651-9a2b-26974215fec7,Zayyan Sarraf,30,"372 Pradhan Ganj, Bikaner, 886114",886114,8512939130,daksh293@hotmail.com,VOOWV,79,1,1,169,1.5077,0.1667,0,0
b8d5f0bc-dabc-46f0-b0c8-637fb9f64ab5,Lohit Ranganathan,65,"333 Acharya, Morbi, 234686",234686,6102258030,ganga704@hotmail.com,LPAMH,103,2,1,169,0.4818,0.1667,0,0
b63bb6d0-88b7-4169-bcfa-dd03e5a096b1,Alka Char,39,"608 Kala Marg, Kishanganj, 270028",270028,8983922501,janya326@yahoo.com,ULEAD,85,2,1,181,2.2425,0.3333,0,0
b6244f36-a230-4b06-8f83-7a7574202036,Qadim Srinivas,46,"96 Sundaram Road, Chittoor, 757577",757577,9112166365,ranbir76@hotmail.com,IPFTC,71,3,1,169,1.3001,0.375,0,0
d139baeb-da99-4455-9d7d-09f9a5789c63,Girish Kaur,35,"852 Peri Path, Bareilly, 242167",242167,8342661797,yochana606@outlook.com,NYWKA,68,2,1,169,2.4305,0.3333,0,0
21ef2301-a89a-41dc-8249-5217bdc01dd6,Varenya Bali,47,"528 Malhotra Chowk, Silchar, 347815",347815,9147321046,hemang894@rediffmail.com,KZXVY,28,2,1,158,1.8865,0.25,0,0
3200a706-03d0-4b5b-8bf2-501ad3430807,Nitesh Narang,22,"648 Prabhu Marg, Kanpur, 185955",185955,8269450053,pranit758@hotmail.com,EZNZU,95,1,1,169,2.0171,0.25,0,0
ad07f442-ecf2-414a-aa18-119e25970af8,Faqid Parsa,64,"598 Acharya Street, Mahbubnagar, 284089",284089,9137150416,tanvi392@rediffmail.com,YCIAL,86,2,1,158,1.857,0.1667,0,0
1be130dc-fa2a-4b1f-9468-6a4a01e93389,Yashvi Sankaran,25,"175 Narain Street, Gulbarga, 251896",251896,7091307562,rachit432@yahoo.com,KUXWT,86,2,1,181,0.437,0.5,0,0
515e978a-e2b2-4add-b1e5-a99ae5536028,Eesha Char,53,"460 Bhasin Road, Kamarhati, 394602",394602,7757383959,ishwar883@outlook.com,DHSYV,91,3,1,169,1.7808,0.3,0,0
e6c902e7-80d6-496b-af56-70572c00b29a,Brijesh Roy,51,"806 Mody Chowk, Raurkela Industrial Township, 869996",869996,8862872031,dalbir624@hotmail.com,VDXJH,94,3,1,169,0.3525,0.3,0,0
5d52c196-4f4f-4d47-b24c-362e81c56645,Dev Dhillon,31,"577 Chatterjee Street, Thrissur, 252136",252136,8835505429,nidra394@gmail.com,OBMKG,63,2,1,172,1.6246,0.3333,0,0
42d89bce-8879-492a-a15f-b12ca89d3c93,Pahal Mody,62,"936 Muni Road, Muzaffarpur, 490996",490996,7618637159,baljiwan995@outlook.com,QHERE,114,5,1,169,2.1182,0.4167,0,0
5b1645bc-0661-4a26-b6c3-3bb41832d4c3,Gopal Mistry,58,"948 Saha Street, Sultan Pur Majra, 790836",790836,7944551166,chasmum527@yahoo.com,OQUXW,117,2,1,181,0.3341,0.2,0,0
c56b059e-e7d7-46d4-a5af-33fffbaa7aa7,Bhavya Bora,54,"719 Bajwa Circle, Singrauli, 675382",675382,9232440793,anmol127@gmail.com,APDCF,106,1,1,172,1.3422,0.1,0,0
61e0adcd-3e82-4b04-86c3-5734fa9928ca,Aahana Shetty,22,"699 Dave, Gwalior, 214845",214845,8627048281,yug901@hotmail.com,VNFJE,99,1,1,169,2.3977,0.25,0,0
f5e409ea-5c26-4603-bcf2-71cafb542fc1,Daksh Sandal,49,"425 Desai Circle, Bellary, 216438",216438,8614978403,advaith414@rediffmail.com,BFYTT,74,4,1,158,0.9368,0.5,0,0
7344372a-9c3c-4b9e-811b-067245e72d27,Krish Mohan,62,"756 Venkataraman Nagar, Ramagundam, 410214",410214,8889669972,jagdish521@yahoo.com,KXUSH,66,5,1,181,1.2092,0.4167,0,0
2a4f228f-7430-4e59-a55d-436d0432721f,Oeshi Atwal,28,"711 Bali Path, Siwan, 579585",579585,8676670806,aryan100@yahoo.com,PHGND,29,2,1,181,1.4952,0.5,0,0
8f1cbc09-9dc9-42a3-99bd-4cecd96c74df,Tarak Bhat,32,"827 Ganesh Chowk, Naihati, 216156",216156,7183745508,radha283@yahoo.com,WWPCB,34,1,1,181,2.3818,0.1667,0,0
4657179d-b3fc-4fab-bb05-dd32ca223c79,Jeet Oza,46,"455 Dash Zila, Hyderabad, 149090",149090,9335331060,wazir24@hotmail.com,VRBYC,100,2,1,169,2.1378,0.25,0,0
6f1c8581-c261-4308-94c9-086759ee8c9e,Forum Tella,57,"214 Das Ganj, Chennai, 316540",316540,7173936385,anthony804@hotmail.com,JNJGN,39,4,1,169,1.394,0.4,0,0
d891ee12-1327-46fe-8294-89493c05da90,Abhiram Magar,61,"393 Narayan, Hapur, 461639",461639,8172084964,tanveer628@rediffmail.com,JAEIU,25,5,1,158,1.087,0.4167,0,0
55d9cf68-0455-47e9-96d4-18f5d70d07c6,Tristan Sathe,26,"584 Goswami, Jaipur, 602409",602409,9263748453,charan593@rediffmail.com,YDORI,104,2,1,158,0.3149,0.5,0,0
efa36d7f-0039-49b4-95a2-01c089782d42,Anirudh Om,48,"312 Deshmukh Marg, Bangalore, 560179",560179,6341196708,forum13@mailbox99.co,CCCRY,12,3,11,17,0.0875,0.625,3,1
d578d4a3-36e5-45aa-82f2-2de9d9ce130f,Vamakshi Mital,52,"188 Banik Road, Secunderabad, 281145",281145,9471246335,xalak672@gmail.com,ITNAP,29,3,1,172,2.4604,0.3,0,0
aebd4d16-6bc6-429e-b82c-ad1f2533397d,Rudra Gole,23,"702 Ray Road, Nagercoil, 462217",462217,6801963045,udarsh741@yahoo.com,APUFS,36,1,1,181,1.4067,0.25,0,0
f3b9c821-184b-4494-8619-93e98771ab1e,Kevin Datta,35,"786 Bandi Road, Hubli–Dharwad, 721529",721529,6241904966,ekaraj974@yahoo.com,BRQCU,71,2,1,181,2.1706,0.3333,0,0
9648cea6-c673-41c6-9f51-21fa88872298,Chaitaly Apte,66,"325 Pant Nagar, Etawah, 838758",838758,8419866524,ucchal53@hotmail.com,YCYRT,102,4,1,169,0.7708,0.3333,0,0
1ba3e92a-cba3-4947-b39a-605431ae469d,Tarak Bawa,47,"389 Chokshi Zila, Jammu, 565064",565064,8687234309,gayathri763@rediffmail.com,BIBMX,19,1,1,158,1.4685,0.2292,0,0
91a1bb07-9ac9-4998-be48-dc5f6b55642b,Victor Iyer,50,"153 Rama Marg, Haridwar, 780519",780519,9636580741,urvashi896@yahoo.com,SOUSO,97,4,1,181,0.5723,0.4,0,0
bebd5ac9-9148-483e-ae0a-c95223615806,Tara Shetty,41,"731 D’Alia Chowk, Orai, 681817",681817,7171747733,edhitha157@rediffmail.com,GJEXI,54,1,1,158,2.1937,0.125,0,0
f54bc577-e69a-47d1-824e-3fce316c7b37,Abhiram Bala,68,"890 Saxena Zila, Mira-Bhayandar, 487556",487556,8732365337,agastya510@hotmail.com,LGLEU,94,1,1,169,2.1341,0.0833,0,0
e7d38e08-a9a5-4d09-8e0d-c805f1ba1345,Hritik Sarna,58,"971 Pathak Circle, Shimla, 741089",741089,7173420696,shaurya624@hotmail.com,DYEOA,40,1,1,169,1.4568,0.1,0,0
1bd4f4b6-739d-4920-b347-9efa3bf75e4c,Bhavya Mangat,62,"942 Hari Circle, Muzaffarnagar, 468278",468278,7242642506,anjali834@hotmail.com,DLSOF,70,4,1,169,1.1849,0.3333,0,0
81648fab-292f-41ce-a5d0-2c7f11f4ecb6,Raghav De,32,"297 Shankar Circle, Motihari, 795948",795948,6260422325,yadavi858@yahoo.com,TRMPG,53,2,1,181,1.2113,0.3333,0,0
13abd621-b90b-43d8-bc6b-f733a1b0f48b,Gaurang Baral,65,"406 Narula Road, Kishanganj, 222781",222781,7669121535,fariq215@rediffmail.com,VKGLM,74,1,1,158,1.9826,0.0833,0,0
a9359fb2-7063-476a-90af-d491f7153a57,Gaurav Setty,55,"583 Cherian Ganj, Katni, 146081",146081,6866179454,ayush609@gmail.com,TATMU,66,3,1,172,2.1544,0.3,0,0
6969dd5e-87c1-447f-b4c9-c791456e0375,Harish More,55,"764 Narang Nagar, Madhyamgram, 819855",819855,9444313518,finn983@yahoo.com,ETHPT,56,4,1,181,1.6129,0.4,0,0
26015670-efec-47e5-bd85-52768f1c7687,Tripti Konda,29,"765 Kannan, Malda, 489622",489622,7885160607,bina953@gmail.com,WOOSK,12,2,1,172,0.5534,0.75,0,0
b52711b1-6978-452c-b905-44105d8ffa1d,Adya Krish,67,"504 Babu Ganj, Darbhanga, 204213",204213,8519515109,harsh164@yahoo.com,LIELX,117,1,1,181,1.8118,0.0833,0,0
edfdf0e0-b51c-466d-bed4-c5bf9735e852,Isha Padmanabhan,24,"753 Aggarwal Ganj, Parbhani, 489904",489904,7766046558,maya884@outlook.com,KIYSO,28,1,1,169,1.3754,0.25,0,0
2b414f81-2867-46c6-aebc-6b4ea6086546,Yashica Patla,24,"92 Saraf Zila, New Delhi, 110774",110774,9876517430,hemal319@fraudmail.in,AAAPF,5,3,12,18,0.0391,1.0,1,1
d5f20227-ca0c-4f94-93d1-cf581cf64324,Reva Dara,64,"46 Rau Chowk, Ghaziabad, 434681",434681,8839386613,matthew228@gmail.com,JEKIK,33,2,1,172,1.3093,0.1667,0,0
ee75e86c-9b2b-42ef-ad93-bd8ff175ae5c,Arin Ramakrishnan,42,"632 Puri Road, Rourkela, 619495",619495,9947055169,dhruv325@gmail.com,PGRZP,32,2,1,172,0.8006,0.25,0,0
770d8fee-6ece-4e87-b69d-c5da65392b5e,Kai Krishna,56,"260 Kota Marg, Hubli–Dharwad, 602918",602918,7742049561,neelima713@yahoo.com,ZBMGK,95,1,1,181,1.938,0.1,0,0
e56640db-3dad-423b-a51c-6b880c34c750,Zansi Deol,54,"504 Iyer Nagar, Berhampore, 860666",860666,8674916016,dayamai964@rediffmail.com,ETYUT,105,3,1,158,1.0669,0.3,0,0
e8df24c6-cc70-4e2d-8543-88dc57216504,Samaksh Rajagopal,24,"469 Chanda Marg, New Delhi, 110803",110803,9876558690,charles695@fraudmail.in,AAAPF,4,3,12,18,0.1383,1.0,1,1
6d11a9da-682f-40ce-a817-d6ad24714d56,Maya Subramaniam,54,"25 Suresh Road, Ramgarh, 700967",700967,6422711332,champak797@yahoo.com,ZNZPN,24,2,1,181,1.991,0.2,0,0
2a8f93d3-1b2b-4f0a-a58e-7873d5a33bb1,Maanav Sundaram,66,"444 Reddy Ganj, Kirari Suleman Nagar, 194664",194664,6065411340,widisha837@outlook.com,OCPXP,17,4,1,169,1.9993,0.4792,0,0
01ddac55-5577-486b-83b6-448de06ccb2b,Advaith Rau,62,"686 Bora Zila, Thrissur, 285039",285039,6514607455,timothy370@yahoo.com,HUISQ,107,4,1,181,1.9909,0.3333,0,0
7e8d5606-9bb8-4b41-8273-9078b7f8593a,Rishi Ben,68,"349 Shankar Path, Gurgaon, 296824",296824,6176464489,pooja993@rediffmail.com,NXUTJ,98,3,1,158,1.5234,0.25,0,0
dd021628-3168-485f-848e-3d4eca1c4100,Forum Mitra,30,"81 Hans Path, Sonipat, 119611",119611,9603108907,yashasvi131@hotmail.com,BHACD,38,1,1,169,1.6239,0.1667,0,0
04a9b7ad-2779-4158-a2fb-3bf198b4faec,Osha Maharaj,60,"167 Saini Road, Guna, 843072",843072,9629250817,nirja752@outlook.com,XYZOY,48,4,1,169,0.4469,0.3333,0,0
81df1f81-1e37-4907-bd22-d6ddf296e2ef,Pahal Chand,63,"511 Tiwari Street, Navi Mumbai, 864790",864790,7350615814,krishna576@rediffmail.com,WNCUL,37,3,1,158,1.4505,0.25,0,0
f498839c-1936-4c4e-954f-a1e19552060a,Vedant Gera,36,"74 Sood Circle, Asansol, 305508",305508,8354443928,bhavika944@hotmail.com,AHVUK,24,1,1,169,1.1927,0.1667,0,0
e17b8e1b-cbb3-4017-be7b-b3a899714ca9,Ishaan Salvi,66,"552 Narayan Street, Tiruchirappalli, 659980",659980,6678214174,harrison433@rediffmail.com,WCFIE,45,5,1,158,1.1679,0.4167,0,0
b1f84eb5-744b-4582-9041-990fd29c52bc,Arin Sarin,59,"256 Dua Circle, Darbhanga, 878210",878210,9202170754,jhalak930@rediffmail.com,JHSKI,46,1,1,158,2.0608,0.1,0,0
3bb4bdb0-e6a5-4421-b76b-55d766175148,Hamsini Rege,53,"938 Yogi Zila, Purnia, 265210",265210,6798213486,anya185@rediffmail.com,OTMTP,97,2,1,158,0.8145,0.2,0,0
5e32dd50-e546-40a1-a2f1-de9bca260d47,Warhi Wali,30,"606 Master Street, Tadepalligudem, 846542",846542,9184462671,max977@hotmail.com,RYDFQ,89,1,1,169,0.8927,0.1667,0,0
de2135de-f9ec-4af0-900d-131861f8c477,Indira Behl,49,"310 Hari Marg, Jamnagar, 202473",202473,8976461368,warda295@outlook.com,HSNJZ,77,1,1,169,1.9006,0.125,0,0
5c77c37b-eb6d-4593-a10b-90e3ebebab36,Aarini Bhavsar,51,"764 Sur Path, Kanpur, 138636",138636,6412577711,dev571@yahoo.com,SLMHE,60,3,1,181,2.1447,0.3,0,0
f9969d07-5213-442c-9894-303073a5ad0b,Gaurika Goel,61,"488 Dube Nagar, Hosur, 536813",536813,9500942141,hritik46@hotmail.com,EJNZS,39,4,1,169,1.4522,0.3333,0,0
5488685a-4023-4955-8c37-9b090689abd0,Vasana Chaudhari,57,"60 Hayer Chowk, Aizawl, 724914",724914,8172444723,nisha655@yahoo.com,DQBCB,39,4,1,181,1.8058,0.4,0,0
35bccee8-d821-4ee2-a236-071e472ce8c6,Aditya Prakash,52,"547 Sarraf Zila, Tinsukia, 296202",296202,9848557161,girindra504@outlook.com,NYUEH,109,2,1,169,2.4285,0.2,0,0
98908634-69f9-4186-9b92-572afc83f0b2,Sachi Chaudry,38,"34 Dhillon Ganj, Ballia, 305564",305564,8023850371,omya834@rediffmail.com,XSTAZ,95,1,1,158,2.3898,0.1667,0,0
7fa5a3cc-f83d-4f8f-9db6-64266b15c099,Owen Pall,33,"157 Pillai Road, Begusarai, 198499",198499,6877347784,yuvraj565@hotmail.com,VOATZ,60,2,1,169,2.2363,0.3333,0,0
8c55dc46-9917-44cd-876b-810156923aaf,Champak Magar,68,"731 Mani Street, Patiala, 548465",548465,9133150983,onveer612@yahoo.com,ASBBA,100,2,1,181,1.0269,0.1667,0,0
ef0be24c-51be-4f86-a926-1c6543116296,Brinda Sandhu,59,"779 Pandit Chowk, Kochi, 616472",616472,6235679836,omisha202@gmail.com,HEHWQ,109,3,1,172,0.624,0.3,0,0
9937e513-24bf-468f-aa88-2e2b4cf02df2,Banjeet Sathe,30,"743 Khanna Road, Chennai, 770825",770825,6353465549,andrew311@outlook.com,WMWPY,106,2,1,169,0.4567,0.3333,0,0
fff2b60e-da7f-4eaf-adab-1a35b824775b,Damyanti Pingle,36,"229 Nayak Road, Dibrugarh, 318379",318379,7756362050,ayush85@hotmail.com,ACHFP,12,3,1,169,1.9842,0.75,0,0
a65e9424-a86d-4b2e-9286-2206725257f2,Ikshita Boase,61,"452 Handa, Bijapur, 421589",421589,8168740903,aryan726@rediffmail.com,AWHEK,99,2,1,158,0.4606,0.1667,0,0
18e5e669-819c-4594-be90-3d00014e9d97,Wridesh Yohannan,33,"537 Hegde Ganj, Asansol, 734233",734233,8546156793,yashawini723@yahoo.com,HVCZQ,25,1,1,181,0.3697,0.1667,0,0
1a5c7da4-10c8-4232-b46b-b403b0257e17,Zilmil Sane,61,"562 Kumar, Gandhinagar, 582434",582434,8527636556,george296@outlook.com,EDOFC,45,2,1,169,0.8939,0.1667,0,0
b4a3cf46-69e4-4b59-9571-11ed5ef0dfd4,Aayush Bajwa,57,"662 Iyer Street, Bhiwandi, 434562",434562,6459908027,matthew75@gmail.com,DCESC,15,4,1,172,1.0927,0.5875,0,0
16e0d68e-41ae-4603-bbe3-03e6fa6fce49,Thomas Pandya,26,"746 Sarraf Zila, Erode, 530979",530979,8867805555,henry852@outlook.com,DWMNE,90,2,1,169,1.1581,0.5,0,0
cce9db0c-d63f-4c78-a57f-bed856e9ba97,Aryan Saraf,45,"43 Sood Ganj, Kharagpur, 527281",527281,8064630059,amara246@outlook.com,LJXCN,103,1,1,169,0.5904,0.125,0,0
33d8f420-1090-4473-a2c7-339473b155c0,Charan Om,22,"100 Verma Road, Bharatpur, 484380",484380,8775965555,aadhya846@yahoo.com,YRJBJ,97,1,1,181,1.0266,0.25,0,0
e233df26-fb3d-4dd6-8e2c-b78487e2c710,Daksha Pillai,34,"140 Majumdar Path, Muzaffarnagar, 774044",774044,7070015941,karan932@outlook.com,XRXKV,32,2,1,169,2.1541,0.3333,0,0
22c9512b-ff75-4455-a131-799b861784f1,Jasmit Pathak,25,"643 Ramachandran Chowk, Ichalkaranji, 145810",145810,6841862030,ekalinga242@outlook.com,KJHXR,81,2,1,169,1.8109,0.5,0,0
ca32ddaf-2835-46a0-8e70-02ae38ba93e3,Guneet Tella,32,"858 Biswas Road, Mumbai, 400006",400006,7732129877,lipika663@syntheticid.net,BBBQX,8,1,11,16,0.0834,0.5,2,1
b0abb700-ae9b-43ad-b4c6-8f79677ef33f,Zinal Ganesh,56,"309 Ganesan, Shimoga, 532727",532727,6122777079,owen258@yahoo.com,HVKIC,36,1,1,181,2.1648,0.1,0,0
93a45ac4-c255-4e51-8dcf-b5aafff5a45d,Kiaan Merchant,61,"197 Sabharwal Chowk, Bhusawal, 891103",891103,8131647525,zaid373@yahoo.com,RSRBQ,58,5,1,181,1.4751,0.4167,0,0
9f5f8cfe-2a01-4eeb-beae-6b42a7e17b4b,Edhitha Mishra,31,"771 Anne Marg, Panipat, 776663",776663,9239504102,balendra485@outlook.com,MMYXG,119,2,1,169,1.8037,0.3333,0,0
07840899-dc12-4a71-a9e5-2b3425445b3d,Harita Deo,59,"339 Ramanathan Path, Pune, 383999",383999,9320331922,divya178@outlook.com,WIXBN,94,4,1,169,1.2673,0.4,0,0
7f21aa7b-13da-4513-a731-0996870b9d01,Aachal Kalla,24,"833 Dhaliwal Marg, Proddatur, 858662",858662,8111860089,diya951@yahoo.com,CPKVW,46,1,1,181,2.0265,0.25,0,0
1b888368-9d03-43dc-b8a6-0d10953c5727,Hardik Ahuja,34,"634 Iyer, Shimoga, 324588",324588,9340312772,vrishti173@gmail.com,BJFGQ,27,1,1,172,2.2582,0.1667,0,0
6a0f627d-4697-4691-891e-427e2be13f66,Qasim Zacharia,68,"711 Rastogi Path, Kolhapur, 205542",205542,9894210447,gavin755@rediffmail.com,PIXZI,43,2,1,158,2.283,0.1667,0,0
3cf65761-6273-41db-b384-d33f99a774f5,Zaitra Bath,47,"236 Balan Ganj, Raipur, 145273",145273,7461562624,dayamai328@outlook.com,RMGYE,21,3,1,169,1.1761,0.4375,0,0
6836c0b2-56e3-4146-87c6-a63c5f45eff2,Yashvi Dani,35,"462 Murty Circle, Ahmedabad, 289875",289875,6702042620,chaitaly82@rediffmail.com,WMDRD,87,2,1,158,0.4612,0.3333,0,0
2f5e511a-3319-492e-9196-e03dcae9cd6f,Kevin Dhillon,68,"927 Agarwal Road, Warangal, 529485",529485,8510173973,jagvi615@outlook.com,RCUSO,105,3,1,169,2.1423,0.25,0,0
29e7ef08-da2a-4322-8046-995997991262,Reyansh Rana,51,"765 Sundaram Path, Guntakal, 221285",221285,9115940821,gautam390@hotmail.com,ZHMUD,72,1,1,169,1.5972,0.1,0,0
0ccb764e-c30a-4758-8c08-4f89854bb469,Maanav Sant,48,"686 Patla Street, Raebareli, 194420",194420,9542356778,aachal715@yahoo.com,ZLXOV,79,2,1,181,1.534,0.25,0,0
d88bfdef-cebe-4c41-88cc-06ad9fca0902,Aarav Kanda,34,"322 Chana Path, Tumkur, 261911",261911,7829657724,madhavi187@rediffmail.com,VUFKE,92,2,1,158,2.2281,0.3333,0,0
888040d4-b97c-4adc-817b-ca5049668ad7,Mitali Hegde,28,"632 Mangal Nagar, Gandhidham, 867617",867617,6789046337,omkaar574@outlook.com,CWYJU,23,1,1,169,1.3207,0.2708,0,0
fa3b58a1-a2e5-4f12-b8b3-306270efe70a,Yagnesh Rege,27,"433 Chand Marg, Pallavaram, 864602",864602,8161394498,ekbal562@yahoo.com,SBOFY,55,2,1,181,0.9045,0.5,0,0
edbe6d4c-fb0f-4016-a364-53196d9e94fc,Thomas Parsa,45,"542 Subramaniam Road, Varanasi, 765953",765953,8396112910,nirja610@yahoo.com,FLCYQ,107,3,1,181,0.9632,0.375,0,0
042c0472-44b6-4df0-902a-cd194aa5044e,Simon Loke,38,"430 Gaba Marg, Bangalore, 560983",560983,6341184572,chaitaly762@mailbox99.co,CCCRY,11,3,11,17,0.1046,0.7708,3,1
0c142a6e-0006-4941-9b15-4c07e6ed0f37,Farhan Basu,57,"143 Shukla Circle, Hosur, 855924",855924,6755366684,kevin343@rediffmail.com,AUXDY,15,3,1,158,1.0266,0.4875,0,0
9ccfd12f-2406-4285-af0f-2e6c49aebb72,Nimrat Loyal,43,"847 Mishra Road, Bhimavaram, 145356",145356,7293946943,aishani972@hotmail.com,KAVJV,34,2,1,169,0.7169,0.25,0,0
5ce244ca-4caa-4937-bb8b-e9ec47a837af,Omya Memon,58,"647 Behl Road, Nashik, 783582",783582,8933067458,aryan317@outlook.com,ZZBPU,83,3,1,169,0.8668,0.3,0,0
c5b16c56-df23-4698-b373-3414639049fe,Chakradhar Tank,41,"40 Rege Nagar, Pune, 729910",729910,6326714949,madhavi866@rediffmail.com,BPDMW,54,1,1,158,0.6463,0.125,0,0
a78e6054-6aaa-4f2d-b9c4-4e507cbe15eb,Vincent Issac,24,"573 Thakur Path, Bharatpur, 294487",294487,7855749821,rajata553@yahoo.com,LVOLU,74,2,1,181,1.4131,0.5,0,0
fbcdca3d-9f53-4fe3-a257-da38edae7c47,Ayushman Kata,49,"233 Raghavan Road, Durg, 881913",881913,9817203136,laksh647@hotmail.com,JEUES,15,3,1,169,1.6221,0.5625,0,0
1c7495d0-db2b-4e6c-9101-1fdea00af453,Robert Johal,28,"904 Ramachandran Zila, Kolhapur, 474456",474456,6609835841,sai405@rediffmail.com,LOVQP,67,1,1,158,0.5831,0.25,0,0
8acca0d0-fbf7-4d7e-8504-68c5537ec79d,Orinder Bora,56,"271 Lalla Ganj, Aizawl, 723679",723679,9024629960,ikshita415@hotmail.com,RBMGJ,56,4,1,169,1.0433,0.4,0,0
790000e0-6f33-4506-ab91-0d4c3797c4b1,Mahika Divan,38,"75 Pandey Ganj, Moradabad, 895194",895194,9072006425,laksh936@outlook.com,ONYML,25,1,1,169,2.1569,0.1667,0,0
1ff4b763-4035-4dc3-ad58-fdc4e4c309dd,Idika Kanda,35,"280 Uppal Marg, Nagaon, 688926",688926,7265732759,aarnav965@rediffmail.com,NQACB,61,1,1,158,0.3472,0.1667,0,0
b414f4bb-2e7b-4eaf-9cbd-76265a206714,Isaac Prabhakar,59,"184 Arya Street, Proddatur, 265551",265551,7763643159,lakshmi306@rediffmail.com,QOOIK,71,1,1,158,2.3297,0.1,0,0
53c10f9d-fd30-4644-a617-68914c1f7728,Thomas Basu,42,"240 Handa Street, Berhampur, 856976",856976,6567164932,yash900@rediffmail.com,WUSAM,98,2,1,158,0.4916,0.25,0,0
